order_id,user_id,order_time,order_value,delivery_time_minutes,payment_method,is_discount_used,city
6712,7106,2024-03-16 09:38:00,625.97,14,COD,False,Mumbai
6713,7107,2024-03-10 08:11:00,565.71,13,COD,False,Mumbai
6714,7107,2024-03-20 18:28:00,346.23,15,Card,True,Mumbai
6715,7109,2024-02-13 09:28:00,412.19,5,Card,False,Mumbai
6716,7110,2024-03-11 19:11:00,538.06,28,Card,False,Pune
6717,7113,2024-02-22 09:37:00,175.11,22,Card,True,Bangalore
6718,7114,2024-03-30 16:54:00,329.1,11,Card,True,Hyderabad
6719,7115,2024-02-20 09:49:00,1084.39,16,COD,False,Bangalore
6720,7118,2024-02-10 09:44:00,939.12,20,Card,False,Delhi
6721,7118,2024-02-16 10:37:00,872.97,16,COD,True,Delhi
6722,7118,2024-03-18 10:00:00,578.13,30,COD,False,Delhi
6723,7118,2024-03-28 21:40:00,336.44,14,Card,False,Delhi
6724,7119,2024-03-02 23:57:00,616.38,16,COD,False,Pune
6725,7122,2024-03-21 10:21:00,341.01,30,Card,False,Bangalore
6726,7122,2024-03-25 07:39:00,237.14,18,UPI,False,Bangalore
6727,7122,2024-03-26 23:01:00,662.28,15,COD,True,Bangalore
6728,7123,2024-02-09 08:44:00,717.8,21,UPI,True,Hyderabad
6729,7124,2024-03-25 19:34:00,716.08,20,COD,False,Hyderabad
6730,7124,2024-03-30 22:12:00,390.43,18,UPI,False,Hyderabad
6731,7125,2024-03-20 08:47:00,490.66,6,COD,False,Delhi
6732,7128,2024-01-22 23:52:00,850.79,17,Card,False,Mumbai
6733,7129,2024-03-03 07:47:00,560.69,17,UPI,False,Pune
6734,7129,2024-03-15 10:26:00,546.0,20,COD,True,Pune
6735,7129,2024-03-20 08:39:00,995.87,22,UPI,True,Pune
6736,7129,2024-03-23 07:53:00,619.41,31,UPI,False,Pune
6737,7131,2024-02-15 19:07:00,915.77,20,COD,True,Pune
6738,7133,2024-03-26 23:49:00,735.84,17,UPI,False,Hyderabad
6739,7134,2024-02-04 08:01:00,537.83,11,COD,False,Hyderabad
6740,7136,2024-02-04 19:31:00,456.36,24,Card,False,Bangalore
6741,7138,2024-03-13 08:33:00,285.16,17,UPI,False,Pune
6742,7138,2024-03-19 09:01:00,852.61,30,UPI,True,Pune
6743,7139,2024-02-04 08:35:00,701.5,19,COD,False,Mumbai
6744,7140,2024-01-28 08:02:00,876.86,20,COD,True,Delhi
6745,7140,2024-02-15 22:15:00,746.45,14,Card,True,Delhi
6746,7142,2024-01-21 19:57:00,843.07,24,Card,False,Hyderabad
6747,7143,2024-03-11 22:27:00,480.15,5,UPI,False,Bangalore
6748,7144,2024-03-22 21:27:00,629.92,11,Card,False,Hyderabad
6749,7144,2024-03-28 10:45:00,190.88,5,COD,False,Hyderabad
6750,7146,2024-03-05 09:30:00,723.54,31,COD,False,Hyderabad
6751,7148,2024-03-02 09:37:00,672.73,18,COD,False,Hyderabad
6752,7148,2024-03-07 08:47:00,799.47,18,Card,False,Hyderabad
6753,7150,2024-03-13 07:47:00,637.32,14,COD,True,Bangalore
6754,7150,2024-03-23 07:56:00,390.63,19,Card,False,Bangalore
6755,7151,2024-01-31 06:54:00,510.86,25,Card,True,Hyderabad
6756,7152,2024-01-09 09:02:00,622.98,24,UPI,False,Delhi
6757,7152,2024-01-11 22:02:00,391.72,27,Card,False,Delhi
6758,7152,2024-01-25 20:48:00,418.86,11,COD,False,Delhi
6759,7152,2024-01-26 10:03:00,908.29,18,Card,False,Delhi
6760,7152,2024-01-31 02:14:00,138.01,27,UPI,True,Delhi
6761,7155,2024-03-16 10:55:00,-42.59,19,Card,False,Hyderabad
6762,7157,2024-02-03 09:59:00,823.63,22,COD,False,Bangalore
6763,7158,2024-02-21 23:32:00,616.8,17,COD,False,Hyderabad
6764,7159,2024-01-19 15:26:00,443.11,18,UPI,False,Pune
6765,7159,2024-01-29 09:57:00,553.72,20,UPI,False,Pune
6766,7160,2024-03-29 19:30:00,577.27,23,UPI,False,Mumbai
6767,7162,2024-03-16 23:15:00,292.83,12,UPI,False,Delhi
6768,7162,2024-03-25 10:17:00,862.5,6,UPI,False,Delhi
6769,7164,2024-03-29 19:16:00,667.71,15,COD,False,Hyderabad
6770,7165,2024-02-19 10:42:00,487.44,28,Card,False,Delhi
6771,7166,2024-03-20 19:37:00,573.57,14,UPI,False,Hyderabad
6772,7169,2024-02-15 09:21:00,977.51,18,UPI,True,Bangalore
6773,7169,2024-03-08 09:52:00,724.18,27,Card,False,Bangalore
6774,7170,2024-02-03 21:20:00,564.36,26,COD,True,Mumbai
6775,7170,2024-02-25 06:57:00,539.7,19,COD,False,Mumbai
6776,7172,2024-03-08 10:58:00,840.77,10,Card,False,Delhi
6777,7173,2024-02-25 09:49:00,603.61,21,COD,True,Hyderabad
6778,7173,2024-03-03 20:07:00,298.76,17,UPI,True,Hyderabad
6779,7174,2024-02-26 22:44:00,667.23,12,UPI,True,Hyderabad
6780,7174,2024-03-10 18:50:00,556.46,14,UPI,False,Hyderabad
6781,7175,2024-02-05 09:19:00,463.51,17,COD,False,Pune
6782,7175,2024-03-16 10:22:00,277.53,12,UPI,False,Pune
6783,7179,2024-02-16 14:08:00,723.72,17,Card,True,Bangalore
6784,7181,2024-03-26 07:05:00,595.19,8,UPI,False,Pune
6785,7182,2024-01-24 13:41:00,402.08,19,UPI,True,Delhi
6786,7191,2024-02-08 07:44:00,522.86,26,UPI,False,Hyderabad
6787,7191,2024-03-02 22:58:00,567.75,17,Card,False,Hyderabad
6788,7192,2024-02-10 20:32:00,801.75,7,UPI,False,Hyderabad
6789,7193,2024-01-22 10:33:00,552.7,12,Card,True,Mumbai
6790,7201,2024-02-03 21:17:00,892.18,21,UPI,True,Bangalore
6791,7201,2024-02-05 08:45:00,510.7,11,UPI,False,Bangalore
6792,7201,2024-02-08 09:46:00,692.74,26,Card,False,Bangalore
6793,7202,2024-02-12 12:02:00,389.77,22,Card,False,Hyderabad
6794,7203,2024-02-26 07:44:00,566.43,15,UPI,False,Delhi
6795,7205,2024-02-24 21:27:00,265.09,12,COD,False,Pune
6796,7207,2024-02-18 08:31:00,870.86,14,COD,False,Bangalore
6797,7207,2024-03-15 21:03:00,874.86,18,Card,True,Bangalore
6798,7207,2024-03-22 02:41:00,447.06,19,COD,True,Bangalore
6799,7209,2024-03-11 07:47:00,642.47,25,UPI,False,Delhi
6800,7210,2024-02-26 20:48:00,386.33,23,COD,False,Pune
6801,7210,2024-02-29 21:09:00,813.78,24,Card,True,Pune
6802,7211,2024-01-13 08:05:00,438.62,19,COD,False,Delhi
6803,7214,2024-02-06 07:59:00,722.26,17,COD,False,Mumbai
6804,7216,2024-01-16 22:01:00,720.22,19,UPI,False,Pune
6805,7219,2024-01-30 19:37:00,470.31,24,COD,True,Delhi
6806,7221,2024-01-10 22:42:00,592.49,11,Card,False,Mumbai
6807,7222,2024-01-12 07:18:00,757.17,16,Card,False,Delhi
6808,7222,2024-01-28 03:31:00,804.08,11,UPI,False,Delhi
6809,7223,2024-03-26 22:26:00,600.06,26,UPI,False,Mumbai
6810,7224,2024-03-25 22:51:00,446.49,18,Card,False,Mumbai
6811,7224,2024-03-26 08:45:00,518.33,14,Card,True,Mumbai
6812,7224,2024-03-30 18:08:00,585.63,26,COD,False,Mumbai
6813,7228,2024-02-20 19:07:00,651.07,10,COD,False,Bangalore
6814,7228,2024-03-01 07:24:00,594.92,22,COD,False,Bangalore
6815,7230,2024-03-05 23:24:00,755.5,26,COD,False,Pune
6816,7231,2024-01-26 23:56:00,489.71,11,UPI,False,Mumbai
6817,7231,2024-02-12 20:52:00,266.76,19,Card,False,Mumbai
6818,7231,2024-02-19 22:50:00,247.68,20,Card,True,Mumbai
6819,7231,2024-03-23 21:07:00,781.45,24,COD,False,Mumbai
6820,7232,2024-03-29 21:24:00,464.82,21,COD,False,Mumbai
6821,7235,2024-01-20 21:12:00,497.32,19,UPI,False,Pune
6822,7235,2024-01-21 10:15:00,532.25,11,COD,True,Pune
6823,7235,2024-02-06 17:39:00,608.76,22,UPI,False,Pune
6824,7237,2024-02-23 05:34:00,753.16,26,UPI,True,Pune
6825,7238,2024-03-12 09:19:00,278.21,21,COD,False,Delhi
6826,7240,2024-02-13 20:19:00,387.13,16,UPI,True,Hyderabad
6827,7243,2024-01-27 19:03:00,461.34,16,UPI,False,Bangalore
6828,7247,2024-01-11 08:53:00,812.23,15,COD,False,Mumbai
6829,7249,2024-02-17 07:08:00,801.42,20,Card,True,Delhi
6830,7249,2024-02-21 09:10:00,611.59,8,COD,True,Delhi
6831,7251,2024-02-19 10:01:00,901.26,23,UPI,False,Bangalore
6832,7252,2024-02-13 10:17:00,529.7,8,COD,False,Pune
6833,7252,2024-02-15 22:24:00,561.54,24,COD,True,Pune
6834,7253,2024-03-23 22:52:00,290.0,12,COD,False,Pune
6835,7255,2024-02-07 01:26:00,262.22,12,Card,False,Delhi
6836,7255,2024-02-08 09:22:00,779.26,18,Card,True,Delhi
6837,7257,2024-02-10 01:50:00,651.55,10,COD,False,Hyderabad
6838,7257,2024-03-18 08:28:00,599.46,23,COD,False,Hyderabad
6839,7257,2024-03-27 10:08:00,677.24,8,UPI,True,Hyderabad
6840,7258,2024-01-23 08:01:00,568.7,17,UPI,True,Pune
6841,7258,2024-02-20 18:33:00,617.36,14,UPI,True,Pune
6842,7258,2024-03-04 07:57:00,1078.13,21,Card,False,Pune
6843,7260,2024-02-23 10:43:00,902.23,18,UPI,True,Bangalore
6844,7260,2024-02-29 18:21:00,580.09,20,COD,True,Bangalore
6845,7261,2024-01-19 10:06:00,355.65,18,Card,False,Hyderabad
6846,7261,2024-02-19 18:58:00,201.59,19,Card,True,Hyderabad
6847,7262,2024-03-02 08:39:00,621.97,12,COD,True,Delhi
6848,7262,2024-03-15 09:42:00,886.12,25,Card,False,Delhi
6849,7263,2024-03-14 22:30:00,631.14,16,UPI,False,Pune
6850,7264,2024-02-21 15:18:00,334.1,23,Card,False,Hyderabad
6851,7264,2024-02-27 19:19:00,434.42,20,COD,False,Hyderabad
6852,7264,2024-03-03 21:22:00,508.2,16,COD,False,Hyderabad
6853,7264,2024-03-10 07:31:00,710.06,20,UPI,True,Hyderabad
6854,7265,2024-02-05 04:15:00,669.64,23,Card,False,Hyderabad
6855,7267,2024-01-18 15:35:00,970.8,19,Card,True,Mumbai
6856,7267,2024-01-26 10:17:00,939.12,8,COD,False,Mumbai
6857,7268,2024-02-05 19:47:00,714.18,16,Card,True,Bangalore
6858,7268,2024-02-15 10:00:00,459.49,16,Card,False,Bangalore
6859,7270,2024-02-14 08:40:00,808.43,20,COD,False,Pune
6860,7271,2024-02-19 21:55:00,491.58,20,UPI,False,Mumbai
6861,7271,2024-02-27 10:28:00,839.71,39,COD,False,Mumbai
6862,7272,2024-02-13 07:55:00,529.41,23,UPI,False,Pune
6863,7273,2024-02-26 10:57:00,544.03,14,COD,False,Mumbai
6864,7274,2024-03-10 21:17:00,401.88,24,COD,False,Pune
6865,7274,2024-03-17 09:10:00,707.91,11,COD,False,Pune
6866,7275,2024-02-23 10:26:00,445.94,19,UPI,False,Bangalore
6867,7277,2024-03-06 16:40:00,887.58,11,COD,False,Hyderabad
6868,7277,2024-03-10 18:35:00,327.29,20,COD,False,Hyderabad
6869,7281,2024-02-27 23:41:00,527.7,10,COD,False,Hyderabad
6870,7281,2024-03-10 23:04:00,719.0,22,COD,True,Hyderabad
6871,7282,2024-03-07 07:23:00,301.93,24,Card,False,Pune
6872,7282,2024-03-10 07:22:00,885.18,19,COD,False,Pune
6873,7282,2024-03-11 08:01:00,671.78,25,UPI,True,Pune
6874,7282,2024-03-15 09:44:00,721.86,32,UPI,True,Pune
6875,7283,2024-03-13 10:08:00,608.89,24,Card,False,Delhi
6876,7283,2024-03-26 10:24:00,424.96,13,UPI,True,Delhi
6877,7284,2024-03-09 02:32:00,557.7,19,Card,True,Delhi
6878,7284,2024-03-15 07:58:00,394.84,7,Card,True,Delhi
6879,7284,2024-03-17 18:50:00,745.46,16,UPI,False,Delhi
6880,7285,2024-03-05 10:57:00,585.59,17,UPI,False,Delhi
6881,7288,2024-02-23 01:04:00,604.63,12,UPI,False,Hyderabad
6882,7288,2024-03-07 09:56:00,631.12,25,UPI,True,Hyderabad
6883,7288,2024-03-17 22:36:00,349.7,8,Card,False,Hyderabad
6884,7288,2024-03-23 08:40:00,555.14,21,UPI,True,Hyderabad
6885,7289,2024-02-11 19:25:00,477.45,17,UPI,False,Bangalore
6886,7291,2024-02-24 09:23:00,539.82,21,COD,True,Delhi
6887,7292,2024-02-25 14:49:00,429.76,16,COD,True,Delhi
6888,7292,2024-03-05 20:36:00,555.77,23,COD,False,Delhi
6889,7292,2024-03-17 21:30:00,361.28,21,UPI,False,Delhi
6890,7292,2024-03-24 23:47:00,855.47,28,UPI,False,Delhi
6891,7292,2024-03-29 03:03:00,439.61,6,COD,False,Delhi
6892,7292,2024-03-30 20:45:00,336.05,20,Card,False,Delhi
6893,7293,2024-02-17 22:30:00,685.33,17,UPI,False,Bangalore
6894,7294,2024-03-09 19:29:00,707.77,16,COD,True,Pune
6895,7294,2024-03-13 10:21:00,151.16,13,UPI,False,Pune
6896,7294,2024-03-22 22:42:00,795.16,23,COD,False,Pune
6897,7298,2024-02-12 18:47:00,158.56,33,Card,True,Mumbai
6898,7299,2024-03-07 20:30:00,206.26,22,COD,False,Bangalore
6899,7299,2024-03-25 23:22:00,697.57,28,UPI,False,Bangalore
6900,7300,2024-02-11 22:06:00,756.04,12,COD,False,Pune
6901,7300,2024-02-23 09:08:00,660.08,14,Card,False,Pune
6902,7301,2024-02-22 19:09:00,948.83,19,Card,False,Mumbai
6903,7301,2024-03-22 16:55:00,480.55,28,COD,False,Mumbai
6904,7303,2024-03-11 11:43:00,670.97,24,COD,False,Pune
6905,7305,2024-03-10 18:54:00,460.75,9,UPI,True,Delhi
6906,7305,2024-03-22 08:57:00,671.57,32,Card,False,Delhi
6907,7305,2024-03-28 07:03:00,557.59,23,COD,True,Delhi
6908,7308,2024-01-29 23:03:00,605.45,14,Card,False,Bangalore
6909,7309,2024-03-23 08:27:00,301.35,16,COD,False,Bangalore
6910,7312,2024-03-10 23:48:00,741.58,11,COD,False,Mumbai
6911,7312,2024-03-13 21:01:00,605.14,15,UPI,False,Mumbai
6912,7313,2024-02-20 10:13:00,662.61,19,COD,True,Mumbai
6913,7313,2024-02-27 09:11:00,380.26,24,UPI,False,Mumbai
6914,7314,2024-02-19 10:21:00,751.01,21,Card,False,Pune
6915,7314,2024-03-03 22:40:00,317.42,23,COD,False,Pune
6916,7314,2024-03-10 08:04:00,943.22,19,COD,False,Pune
6917,7317,2024-03-25 21:38:00,696.7,17,UPI,False,Mumbai
6918,7318,2024-02-09 10:55:00,394.91,22,Card,True,Bangalore
6919,7318,2024-02-16 08:40:00,699.9,29,COD,False,Bangalore
6920,7319,2024-02-24 21:13:00,267.59,21,COD,True,Delhi
6921,7321,2024-02-05 08:08:00,701.28,22,Card,True,Hyderabad
6922,7321,2024-02-11 22:48:00,537.75,27,Card,False,Hyderabad
6923,7321,2024-03-07 14:45:00,463.55,12,UPI,False,Hyderabad
6924,7322,2024-02-03 10:06:00,376.23,14,Card,False,Mumbai
6925,7322,2024-02-05 07:00:00,865.54,25,COD,True,Mumbai
6926,7323,2024-02-28 10:19:00,521.45,16,Card,True,Bangalore
6927,7324,2024-03-30 07:57:00,739.19,7,UPI,True,Delhi
6928,7325,2024-02-27 10:34:00,472.56,27,Card,False,Delhi
6929,7325,2024-03-17 19:42:00,686.86,17,UPI,False,Delhi
6930,7326,2024-02-22 18:00:00,639.96,28,COD,True,Mumbai
6931,7327,2024-03-28 09:49:00,635.86,19,UPI,True,Delhi
6932,7329,2024-02-24 07:19:00,310.64,9,UPI,True,Pune
6933,7329,2024-03-11 10:54:00,802.58,13,COD,False,Pune
6934,7330,2024-01-25 18:31:00,494.08,15,UPI,False,Hyderabad
6935,7330,2024-02-05 22:22:00,572.47,14,UPI,True,Hyderabad
6936,7333,2024-02-26 23:22:00,569.76,28,Card,False,Mumbai
6937,7333,2024-03-02 10:15:00,605.05,13,Card,True,Mumbai
6938,7334,2024-03-21 22:21:00,499.44,28,COD,True,Bangalore
6939,7336,2024-03-10 21:26:00,499.8,10,UPI,False,Bangalore
6940,7338,2024-02-03 09:27:00,737.65,18,Card,True,Bangalore
6941,7338,2024-02-17 19:30:00,390.86,24,UPI,False,Bangalore
6942,7339,2024-02-02 10:58:00,535.35,12,UPI,False,Mumbai
6943,7339,2024-02-13 22:15:00,348.0,22,COD,False,Mumbai
6944,7339,2024-02-20 21:29:00,481.45,14,UPI,False,Mumbai
6945,7340,2024-03-21 21:30:00,705.65,23,Card,False,Pune
6946,7341,2024-03-15 17:58:00,867.74,23,COD,False,Bangalore
6947,7342,2024-03-21 00:51:00,362.52,16,Card,True,Hyderabad
6948,7343,2024-02-28 18:46:00,232.38,10,UPI,True,Bangalore
6949,7344,2024-01-14 23:56:00,523.16,15,UPI,False,Bangalore
6950,7346,2024-01-31 20:12:00,603.38,22,UPI,True,Hyderabad
6951,7347,2024-01-21 10:03:00,576.8,15,UPI,True,Bangalore
6952,7347,2024-01-26 07:22:00,805.08,11,Card,False,Bangalore
6953,7349,2024-03-10 08:02:00,372.01,13,Card,True,Hyderabad
6954,7349,2024-03-14 23:36:00,714.83,22,UPI,True,Hyderabad
6955,7349,2024-03-23 07:40:00,771.0,7,UPI,True,Hyderabad
6956,7352,2024-01-20 09:56:00,525.18,13,Card,True,Mumbai
6957,7352,2024-02-04 21:53:00,717.32,19,UPI,False,Mumbai
6958,7352,2024-02-15 20:58:00,590.04,20,Card,False,Mumbai
6959,7352,2024-02-21 22:59:00,682.44,15,Card,True,Mumbai
6960,7352,2024-02-24 15:16:00,961.07,17,Card,False,Mumbai
6961,7352,2024-03-02 08:23:00,415.32,21,Card,True,Mumbai
6962,7353,2024-02-24 18:22:00,609.64,15,UPI,False,Bangalore
6963,7354,2024-02-07 10:33:00,882.22,25,UPI,False,Bangalore
6964,7354,2024-02-14 10:40:00,413.27,15,Card,False,Bangalore
6965,7356,2024-02-02 21:45:00,650.49,11,COD,False,Delhi
6966,7359,2024-02-15 10:44:00,707.82,31,COD,False,Hyderabad
6967,7361,2024-03-16 21:48:00,454.8,8,UPI,False,Delhi
6968,7362,2024-02-05 09:59:00,435.6,14,Card,False,Delhi
6969,7362,2024-02-10 20:14:00,673.88,15,UPI,True,Delhi
6970,7363,2024-02-16 09:06:00,818.35,22,COD,False,Pune
6971,7365,2024-02-29 22:47:00,209.17,21,Card,False,Pune
6972,7366,2024-02-25 20:43:00,568.38,11,UPI,True,Mumbai
6973,7366,2024-03-11 13:18:00,772.28,18,UPI,False,Mumbai
6974,7368,2024-02-05 21:31:00,610.14,18,UPI,False,Delhi
6975,7368,2024-02-12 08:45:00,549.0,19,UPI,True,Delhi
6976,7369,2024-02-27 21:16:00,825.17,18,Card,True,Mumbai
6977,7369,2024-03-20 00:55:00,593.96,17,COD,False,Mumbai
6978,7372,2024-03-12 20:29:00,859.55,17,UPI,False,Pune
6979,7372,2024-03-18 10:32:00,955.17,11,COD,True,Pune
6980,7372,2024-03-22 20:41:00,469.16,10,COD,False,Pune
6981,7373,2024-03-13 19:21:00,806.06,22,UPI,False,Mumbai
6982,7373,2024-03-24 19:53:00,381.46,9,UPI,False,Mumbai
6983,7374,2024-03-28 23:39:00,1068.88,19,Card,True,Bangalore
6984,7376,2024-01-12 22:28:00,550.38,25,UPI,True,Mumbai
6985,7376,2024-01-24 04:45:00,616.33,5,Card,False,Mumbai
6986,7376,2024-02-07 21:44:00,523.46,20,UPI,False,Mumbai
6987,7376,2024-02-15 22:29:00,631.83,12,Card,False,Mumbai
6988,7376,2024-02-19 07:13:00,974.49,12,Card,False,Mumbai
6989,7376,2024-03-20 09:37:00,731.58,27,Card,True,Mumbai
6990,7378,2024-01-14 22:25:00,467.97,18,COD,True,Mumbai
6991,7380,2024-03-05 22:35:00,927.86,17,Card,True,Mumbai
6992,7380,2024-03-21 20:09:00,640.74,23,UPI,False,Mumbai
6993,7382,2024-03-25 21:33:00,709.12,23,UPI,True,Hyderabad
6994,7383,2024-02-15 19:11:00,796.11,20,Card,True,Mumbai
6995,7384,2024-01-21 07:28:00,771.71,21,COD,True,Bangalore
6996,7384,2024-01-28 10:55:00,549.17,18,COD,False,Bangalore
6997,7385,2024-02-27 23:18:00,466.54,14,UPI,False,Hyderabad
6998,7386,2024-01-27 20:34:00,417.61,8,Card,False,Hyderabad
6999,7386,2024-02-12 20:28:00,498.53,12,COD,False,Hyderabad
7000,7386,2024-02-17 13:12:00,568.49,27,UPI,False,Hyderabad
7001,7387,2024-03-04 10:28:00,654.66,19,Card,False,Bangalore
7002,7387,2024-03-08 14:14:00,484.88,27,COD,False,Bangalore
7003,7387,2024-03-18 21:11:00,578.76,16,UPI,False,Bangalore
7004,7387,2024-03-20 23:55:00,868.82,24,UPI,False,Bangalore
7005,7387,2024-03-27 16:53:00,846.58,20,COD,False,Bangalore
7006,7389,2024-01-20 07:10:00,565.48,19,Card,False,Pune
7007,7389,2024-01-23 16:39:00,697.52,25,UPI,True,Pune
7008,7389,2024-01-29 22:48:00,799.48,13,UPI,True,Pune
7009,7390,2024-01-21 08:35:00,533.84,16,Card,False,Delhi
7010,7390,2024-01-28 10:45:00,582.23,23,Card,True,Delhi
7011,7392,2024-02-25 23:24:00,732.39,20,COD,True,Delhi
7012,7392,2024-03-17 10:19:00,676.97,13,UPI,False,Delhi
7013,7394,2024-03-26 18:26:00,408.71,26,Card,True,Delhi
7014,7396,2024-03-29 16:19:00,434.11,20,Card,True,Hyderabad
7015,7399,2024-03-28 08:37:00,802.38,24,UPI,False,Delhi
7016,7400,2024-02-24 08:11:00,1041.93,15,COD,False,Pune
7017,7401,2024-01-07 22:50:00,741.39,24,COD,True,Pune
7018,7401,2024-02-06 21:16:00,796.79,21,Card,False,Pune
7019,7401,2024-03-11 09:40:00,638.92,12,COD,False,Pune
7020,7403,2024-03-20 22:53:00,519.97,20,UPI,True,Bangalore
7021,7403,2024-03-21 19:48:00,846.34,20,Card,False,Bangalore
7022,7403,2024-03-25 22:16:00,589.12,15,COD,False,Bangalore
7023,7404,2024-03-15 23:20:00,242.6,13,COD,False,Pune
7024,7407,2024-01-17 21:34:00,594.85,22,Card,False,Bangalore
7025,7409,2024-03-19 10:32:00,402.65,18,COD,False,Hyderabad
7026,7409,2024-03-26 07:39:00,819.32,16,UPI,False,Hyderabad
7027,7412,2024-03-02 23:17:00,605.84,18,UPI,False,Delhi
7028,7417,2024-02-14 23:00:00,352.72,19,Card,False,Mumbai
7029,7419,2024-03-27 00:40:00,348.96,21,Card,False,Pune
7030,7420,2024-03-14 18:54:00,390.16,12,UPI,True,Bangalore
7031,7421,2024-02-21 07:38:00,529.51,16,COD,False,Hyderabad
7032,7421,2024-02-26 20:16:00,418.95,17,Card,True,Hyderabad
7033,7421,2024-03-05 09:52:00,766.81,24,Card,False,Hyderabad
7034,7422,2024-01-18 21:42:00,504.33,16,UPI,True,Mumbai
7035,7423,2024-02-23 20:54:00,537.97,14,Card,False,Delhi
7036,7426,2024-01-07 23:54:00,408.08,9,Card,True,Delhi
7037,7426,2024-01-22 13:17:00,660.36,23,COD,True,Delhi
7038,7427,2024-02-27 07:28:00,540.16,27,UPI,False,Bangalore
7039,7427,2024-02-29 21:05:00,518.42,15,UPI,True,Bangalore
7040,7427,2024-03-04 08:44:00,468.01,16,COD,True,Bangalore
7041,7428,2024-01-12 10:03:00,605.82,19,UPI,False,Pune
7042,7428,2024-02-07 07:56:00,850.23,14,Card,False,Pune
7043,7430,2024-03-20 09:04:00,833.32,29,Card,False,Delhi
7044,7431,2024-02-07 18:09:00,752.35,21,Card,False,Pune
7045,7432,2024-03-05 09:53:00,752.06,29,UPI,True,Hyderabad
7046,7434,2024-03-23 21:21:00,678.45,14,Card,False,Delhi
7047,7435,2024-03-29 07:15:00,401.06,21,Card,False,Pune
7048,7437,2024-03-15 21:49:00,820.08,16,COD,False,Delhi
7049,7437,2024-03-28 09:51:00,349.91,7,COD,True,Delhi
7050,7440,2024-03-28 07:10:00,670.74,16,COD,False,Hyderabad
7051,7441,2024-01-18 07:37:00,574.64,9,Card,False,Pune
7052,7441,2024-01-25 00:54:00,613.73,24,UPI,False,Pune
7053,7442,2024-02-07 10:46:00,481.58,23,COD,False,Bangalore
7054,7442,2024-02-25 21:24:00,769.77,13,COD,True,Bangalore
7055,7442,2024-03-07 07:40:00,362.88,20,COD,False,Bangalore
7056,7442,2024-03-14 09:58:00,912.92,13,Card,False,Bangalore
7057,7443,2024-02-26 01:34:00,786.87,12,UPI,True,Bangalore
7058,7443,2024-03-11 10:01:00,599.36,15,COD,True,Bangalore
7059,7444,2024-03-29 03:00:00,179.8,19,Card,True,Mumbai
7060,7445,2024-02-01 21:04:00,617.27,9,Card,True,Bangalore
7061,7448,2024-03-11 18:11:00,799.32,13,Card,True,Pune
7062,7449,2024-03-09 20:41:00,713.05,8,UPI,False,Mumbai
7063,7449,2024-03-18 09:43:00,529.58,9,Card,True,Mumbai
7064,7449,2024-03-21 09:19:00,980.49,11,Card,False,Mumbai
7065,7450,2024-02-17 18:22:00,575.59,9,UPI,False,Mumbai
7066,7450,2024-02-23 09:43:00,919.91,7,Card,False,Mumbai
7067,7451,2024-01-21 08:43:00,627.39,20,UPI,True,Pune
7068,7452,2024-02-03 23:37:00,629.48,26,UPI,True,Bangalore
7069,7453,2024-01-03 21:56:00,626.35,19,Card,False,Delhi
7070,7453,2024-01-08 19:54:00,501.51,21,Card,False,Delhi
7071,7453,2024-01-17 11:19:00,762.07,16,UPI,True,Delhi
7072,7454,2024-03-01 09:51:00,577.15,19,COD,True,Pune
7073,7456,2024-03-21 08:15:00,899.61,9,COD,False,Delhi
7074,7456,2024-03-24 10:19:00,797.45,14,COD,True,Delhi
7075,7457,2024-03-12 09:10:00,341.31,19,Card,False,Delhi
7076,7457,2024-03-16 18:18:00,650.91,25,COD,True,Delhi
7077,7460,2024-02-21 16:27:00,563.52,26,COD,False,Mumbai
7078,7460,2024-02-23 09:44:00,247.49,22,UPI,False,Mumbai
7079,7460,2024-02-26 19:34:00,345.4,14,COD,False,Mumbai
7080,7463,2024-01-23 08:54:00,694.36,15,Card,True,Mumbai
7081,7464,2024-01-20 19:05:00,772.77,14,Card,False,Delhi
7082,7465,2024-01-24 21:20:00,777.05,12,COD,True,Pune
7083,7465,2024-02-19 09:20:00,802.71,25,UPI,False,Pune
7084,7466,2024-03-16 22:52:00,174.91,15,Card,False,Pune
7085,7468,2024-03-07 08:15:00,574.95,21,Card,True,Hyderabad
7086,7470,2024-02-17 23:47:00,488.74,12,COD,True,Hyderabad
7087,7470,2024-02-29 07:35:00,372.53,26,UPI,False,Hyderabad
7088,7470,2024-03-07 10:08:00,643.59,20,UPI,False,Hyderabad
7089,7471,2024-03-24 20:35:00,728.91,15,COD,False,Bangalore
7090,7472,2024-02-08 19:24:00,540.81,27,Card,False,Hyderabad
7091,7472,2024-02-19 23:48:00,724.41,16,UPI,False,Hyderabad
7092,7472,2024-02-23 22:32:00,574.46,23,Card,True,Hyderabad
7093,7472,2024-02-26 10:19:00,156.47,16,Card,True,Hyderabad
7094,7472,2024-03-28 05:28:00,372.14,13,Card,True,Hyderabad
7095,7475,2024-02-01 23:41:00,551.22,22,COD,False,Hyderabad
7096,7475,2024-02-05 09:27:00,598.19,16,Card,False,Hyderabad
7097,7476,2024-02-04 09:56:00,910.65,12,Card,True,Pune
7098,7477,2024-03-04 15:24:00,923.62,25,COD,True,Hyderabad
7099,7477,2024-03-11 21:24:00,594.1,22,COD,True,Hyderabad
