user_id,signup_date,city,acquisition_channel,device_type,user_type
8080,2024-01-11,Mumbai,Google Ads,Android,occasional
8081,2024-01-12,Mumbai,Organic,Android,regular
8082,2024-03-27,Hyderabad,Organic,Android,regular
8083,2024-03-04,Pune,Google Ads,Android,regular
8084,2024-01-23,Mumbai,Google Ads,Android,regular
8085,2024-01-20,Bangalore,Google Ads,iOS,occasional
8086,2024-01-21,Delhi,Instagram Ads,Android,occasional
8087,2024-01-11,Mumbai,Instagram Ads,iOS,one_time
8088,2024-02-16,Pune,Referral,iOS,occasional
8089,2024-03-23,Hyderabad,Google Ads,Android,power
8090,2024-03-17,Hyderabad,Google Ads,iOS,one_time
8091,2024-02-09,Bangalore,Instagram Ads,iOS,one_time
8092,2024-01-20,Hyderabad,Google Ads,Android,occasional
8093,2024-01-08,Bangalore,Organic,iOS,occasional
8094,2024-02-06,Mumbai,Google Ads,Android,one_time
8095,2024-02-26,Bangalore,Organic,iOS,occasional
8096,2024-01-12,Delhi,Instagram Ads,iOS,one_time
8097,2024-03-19,Delhi,Referral,iOS,power
8098,2024-02-20,Pune,Referral,iOS,regular
8099,2024-03-09,Mumbai,Referral,Android,occasional
8100,2024-03-08,Bangalore,Google Ads,iOS,occasional
8101,2024-01-12,Hyderabad,Google Ads,Android,one_time
8102,2024-02-16,Pune,Google Ads,iOS,one_time
8103,2024-03-07,Pune,Organic,iOS,regular
8104,2024-02-04,Pune,Organic,Android,power
8105,2024-01-28,Bangalore,Referral,Android,one_time
8106,2024-02-06,Mumbai,Google Ads,iOS,occasional
8107,2024-02-02,Bangalore,Google Ads,Android,regular
8108,2024-03-13,Pune,Referral,Android,occasional
8109,2024-01-24,Bangalore,Google Ads,Android,occasional
8110,2024-02-10,Delhi,Referral,Android,occasional
8111,2024-01-13,Mumbai,Organic,Android,occasional
8112,2024-03-30,Pune,Google Ads,Android,regular
8113,2024-03-09,Bangalore,Referral,iOS,one_time
8114,2024-03-06,Pune,Google Ads,Android,occasional
8115,2024-01-22,Mumbai,Instagram Ads,iOS,occasional
8116,2024-03-14,Hyderabad,Organic,Android,regular
8117,2024-01-07,Hyderabad,Instagram Ads,iOS,occasional
8118,2024-03-29,Pune,Organic,Android,regular
8119,2024-01-20,Delhi,Referral,iOS,regular
8120,2024-01-20,Bangalore,Referral,Android,occasional
8121,2024-01-02,Bangalore,Google Ads,iOS,regular
8122,2024-03-10,Delhi,Referral,Android,occasional
8123,2024-03-19,Delhi,Organic,iOS,regular
8124,2024-03-01,Bangalore,Google Ads,iOS,occasional
8125,2024-02-09,Hyderabad,Organic,iOS,regular
8126,2024-01-23,Pune,Instagram Ads,iOS,power
8127,2024-01-14,Hyderabad,Google Ads,iOS,regular
8128,2024-01-24,Mumbai,Google Ads,iOS,one_time
8129,2024-01-11,Hyderabad,Instagram Ads,iOS,one_time
8130,2024-02-13,Pune,Organic,iOS,regular
8131,2024-02-14,Delhi,Instagram Ads,iOS,occasional
8132,2024-02-27,Hyderabad,Referral,iOS,occasional
8133,2024-03-01,Bangalore,Google Ads,iOS,one_time
8134,2024-02-12,Pune,Google Ads,iOS,regular
8135,2024-02-07,Mumbai,Instagram Ads,iOS,occasional
8136,2024-01-01,Mumbai,Instagram Ads,Android,power
8137,2024-02-23,Mumbai,Google Ads,iOS,regular
8138,2024-01-24,Hyderabad,Google Ads,Android,one_time
8139,2024-03-30,Pune,Instagram Ads,iOS,occasional
8140,2024-02-18,Delhi,Organic,Android,regular
8141,2024-01-20,Bangalore,Google Ads,iOS,regular
8142,2024-03-02,Pune,Instagram Ads,iOS,occasional
8143,2024-03-26,Bangalore,Referral,Android,occasional
8144,2024-01-09,Bangalore,Referral,iOS,regular
8145,2024-01-18,Delhi,Instagram Ads,Android,one_time
8146,2024-02-29,Mumbai,Referral,iOS,power
8147,2024-03-19,Bangalore,Organic,iOS,regular
8148,2024-01-30,Mumbai,Referral,Android,one_time
8149,2024-01-17,Delhi,Referral,iOS,regular
8150,2024-01-31,Delhi,Organic,Android,regular
8151,2024-02-26,Delhi,Referral,Android,occasional
8152,2024-03-09,Hyderabad,Instagram Ads,iOS,one_time
8153,2024-02-08,Hyderabad,Google Ads,iOS,regular
8154,2024-01-25,Mumbai,Organic,Android,one_time
8155,2024-03-21,Mumbai,Instagram Ads,Android,occasional
8156,2024-03-03,Pune,Instagram Ads,iOS,regular
8157,2024-03-10,Mumbai,Referral,iOS,occasional
8158,2024-01-10,Bangalore,Google Ads,iOS,regular
8159,2024-03-20,Pune,Google Ads,iOS,occasional
8160,2024-02-18,Delhi,Google Ads,iOS,occasional
8161,2024-02-11,Bangalore,Organic,Android,one_time
8162,2024-01-22,Pune,Instagram Ads,iOS,regular
8163,2024-01-18,Mumbai,Instagram Ads,iOS,occasional
8164,2024-02-25,Pune,Organic,iOS,occasional
8165,2024-03-19,Bangalore,Referral,iOS,regular
8166,2024-01-23,Pune,Instagram Ads,iOS,regular
8167,2024-02-27,Mumbai,Google Ads,Android,power
8168,2024-01-06,Delhi,Organic,Android,occasional
8169,2024-03-27,Delhi,Referral,Android,occasional
8170,2024-01-22,Delhi,Instagram Ads,Android,regular
8171,2024-01-27,Hyderabad,Referral,iOS,one_time
8172,2024-02-07,Delhi,Referral,iOS,one_time
8173,2024-03-10,Hyderabad,Instagram Ads,iOS,occasional
8174,2024-03-10,Bangalore,Instagram Ads,iOS,regular
8175,2024-01-19,Pune,Referral,iOS,occasional
8176,2024-01-04,Delhi,Instagram Ads,Android,regular
8177,2024-03-05,Hyderabad,Referral,Android,regular
8178,2024-02-04,Hyderabad,Organic,Android,occasional
8179,2024-02-22,Delhi,Instagram Ads,Android,power
8180,2024-02-04,Bangalore,Google Ads,iOS,power
8181,2024-02-01,Bangalore,Referral,Android,power
8182,2024-01-25,Delhi,Referral,iOS,regular
8183,2024-03-23,Mumbai,Organic,iOS,power
8184,2024-02-12,Delhi,Google Ads,iOS,one_time
8185,2024-03-31,Pune,Referral,Android,regular
8186,2024-01-08,Delhi,Referral,Android,regular
8187,2024-03-22,Delhi,Instagram Ads,iOS,regular
8188,2024-02-27,Mumbai,Google Ads,Android,one_time
8189,2024-02-02,Mumbai,Instagram Ads,iOS,occasional
8190,2024-02-13,Bangalore,Google Ads,iOS,regular
8191,2024-03-07,Pune,Instagram Ads,iOS,one_time
8192,2024-02-28,Mumbai,Google Ads,Android,regular
8193,2024-01-14,Hyderabad,Referral,Android,regular
8194,2024-02-16,Pune,Referral,iOS,regular
8195,2024-02-21,Hyderabad,Instagram Ads,iOS,regular
8196,2024-02-13,Hyderabad,Organic,iOS,regular
8197,2024-02-05,Pune,Google Ads,iOS,occasional
8198,2024-03-04,Delhi,Instagram Ads,Android,regular
8199,2024-01-23,Pune,Organic,Android,occasional
8200,2024-02-06,Pune,Google Ads,iOS,power
8201,2024-03-09,Hyderabad,Referral,Android,regular
8202,2024-01-02,Hyderabad,Instagram Ads,Android,occasional
8203,2024-03-27,Pune,Google Ads,iOS,one_time
8204,2024-03-15,Pune,Google Ads,Android,regular
8205,2024-02-23,Bangalore,Organic,iOS,occasional
8206,2024-02-22,Mumbai,Google Ads,Android,regular
8207,2024-01-08,Mumbai,Instagram Ads,Android,regular
8208,2024-01-29,Delhi,Organic,Android,power
8209,2024-01-31,Pune,Referral,Android,regular
8210,2024-02-18,Delhi,Instagram Ads,Android,regular
8211,2024-02-15,Hyderabad,Organic,iOS,regular
8212,2024-03-11,Mumbai,Organic,Android,occasional
8213,2024-01-15,Bangalore,Instagram Ads,Android,power
8214,2024-02-28,Bangalore,Instagram Ads,iOS,occasional
8215,2024-02-21,Hyderabad,Organic,Android,regular
8216,2024-03-22,Hyderabad,Referral,Android,occasional
8217,2024-03-06,Hyderabad,Organic,iOS,occasional
8218,2024-02-18,Bangalore,Referral,iOS,regular
8219,2024-02-29,Pune,Google Ads,iOS,regular
8220,2024-03-04,Bangalore,Google Ads,iOS,occasional
8221,2024-02-17,Mumbai,Google Ads,iOS,one_time
8222,2024-03-24,Delhi,Referral,Android,regular
8223,2024-03-13,Mumbai,Referral,Android,power
8224,2024-02-08,Pune,Google Ads,iOS,one_time
8225,2024-01-10,Pune,Instagram Ads,iOS,regular
8226,2024-01-21,Bangalore,Instagram Ads,iOS,occasional
8227,2024-01-19,Mumbai,Referral,Android,regular
8228,2024-01-10,Hyderabad,Google Ads,Android,regular
8229,2024-01-09,Pune,Instagram Ads,Android,occasional
8230,2024-02-08,Bangalore,Referral,iOS,occasional
8231,2024-03-31,Bangalore,Google Ads,Android,regular
8232,2024-01-08,Delhi,Organic,Android,occasional
8233,2024-03-01,Hyderabad,Google Ads,iOS,occasional
8234,2024-01-26,Mumbai,Instagram Ads,iOS,occasional
8235,2024-01-08,Delhi,Google Ads,Android,power
8236,2024-01-23,Mumbai,Instagram Ads,iOS,occasional
8237,2024-02-06,Mumbai,Instagram Ads,Android,occasional
8238,2024-02-25,Delhi,Google Ads,Android,occasional
8239,2024-03-14,Bangalore,Organic,Android,occasional
8240,2024-01-12,Pune,Organic,iOS,regular
8241,2024-03-25,Delhi,Google Ads,iOS,occasional
8242,2024-03-14,Bangalore,Organic,Android,occasional
8243,2024-02-06,Hyderabad,Google Ads,Android,power
8244,2024-01-18,Delhi,Instagram Ads,iOS,occasional
8245,2024-02-08,Hyderabad,Organic,Android,regular
8246,2024-03-11,Pune,Organic,Android,occasional
8247,2024-01-27,Bangalore,Instagram Ads,iOS,regular
8248,2024-03-05,Bangalore,Referral,Android,occasional
8249,2024-01-26,Delhi,Referral,Android,one_time
8250,2024-02-29,Hyderabad,Referral,Android,occasional
8251,2024-01-24,Hyderabad,Instagram Ads,iOS,one_time
8252,2024-01-17,Mumbai,Organic,Android,one_time
8253,2024-01-04,Delhi,Organic,Android,power
8254,2024-03-05,Mumbai,Instagram Ads,Android,occasional
8255,2024-01-12,Bangalore,Google Ads,Android,occasional
8256,2024-01-21,Pune,Organic,Android,one_time
8257,2024-03-15,Hyderabad,Referral,iOS,regular
8258,2024-02-16,Delhi,Instagram Ads,Android,one_time
8259,2024-03-14,Mumbai,Organic,Android,occasional
8260,2024-01-09,Delhi,Instagram Ads,iOS,occasional
8261,2024-02-20,Pune,Instagram Ads,Android,power
8262,2024-02-26,Delhi,Instagram Ads,iOS,regular
8263,2024-03-21,Hyderabad,Referral,Android,occasional
8264,2024-02-08,Mumbai,Referral,Android,power
8265,2024-01-02,Delhi,Organic,Android,one_time
8266,2024-03-05,Hyderabad,Google Ads,Android,power
8267,2024-02-11,Mumbai,Organic,Android,occasional
8268,2024-01-27,Delhi,Organic,Android,regular
8269,2024-02-04,Bangalore,Google Ads,iOS,occasional
8270,2024-01-04,Hyderabad,Organic,iOS,occasional
8271,2024-03-07,Hyderabad,Referral,iOS,regular
8272,2024-01-08,Hyderabad,Referral,iOS,regular
8273,2024-03-31,Delhi,Google Ads,iOS,power
8274,2024-01-20,Delhi,Organic,iOS,occasional
8275,2024-01-27,Mumbai,Referral,Android,occasional
8276,2024-01-26,Hyderabad,Organic,Android,occasional
8277,2024-03-24,Mumbai,Google Ads,iOS,occasional
8278,2024-01-04,Delhi,Referral,Android,occasional
8279,2024-01-08,Hyderabad,Referral,iOS,regular
8280,2024-01-03,Mumbai,Google Ads,iOS,power
8281,2024-02-21,Pune,Referral,iOS,regular
8282,2024-03-28,Pune,Instagram Ads,Android,one_time
8283,2024-02-01,Delhi,Referral,Android,one_time
8284,2024-01-04,Hyderabad,Organic,iOS,regular
8285,2024-03-07,Mumbai,Organic,iOS,occasional
8286,2024-01-09,Bangalore,Organic,iOS,one_time
8287,2024-01-26,Delhi,Instagram Ads,Android,occasional
8288,2024-02-08,Delhi,Organic,iOS,power
8289,2024-02-13,Pune,Referral,iOS,power
8290,2024-02-06,Pune,Instagram Ads,Android,occasional
8291,2024-02-01,Hyderabad,Google Ads,Android,one_time
8292,2024-03-14,Hyderabad,Instagram Ads,Android,occasional
8293,2024-03-08,Bangalore,Instagram Ads,iOS,power
8294,2024-03-11,Bangalore,Google Ads,iOS,regular
8295,2024-02-10,Mumbai,Instagram Ads,Android,occasional
8296,2024-03-14,Hyderabad,Organic,Android,one_time
8297,2024-02-09,Pune,Instagram Ads,Android,occasional
8298,2024-02-24,Hyderabad,Instagram Ads,iOS,occasional
8299,2024-01-26,Hyderabad,Instagram Ads,Android,power
8300,2024-01-31,Pune,Organic,Android,one_time
8301,2024-02-03,Delhi,Referral,iOS,occasional
8302,2024-02-26,Bangalore,Google Ads,iOS,regular
8303,2024-02-23,Bangalore,Referral,iOS,occasional
8304,2024-02-04,Mumbai,Referral,Android,regular
8305,2024-03-03,Mumbai,Instagram Ads,Android,power
8306,2024-02-21,Delhi,Organic,iOS,regular
8307,2024-02-12,Bangalore,Instagram Ads,iOS,regular
8308,2024-03-02,Hyderabad,Organic,Android,regular
8309,2024-02-03,Bangalore,Google Ads,Android,occasional
8310,2024-03-06,Mumbai,Organic,iOS,occasional
8311,2024-02-02,Mumbai,Google Ads,iOS,occasional
8312,2024-01-23,Pune,Organic,iOS,regular
8313,2024-01-28,Hyderabad,Organic,Android,power
8314,2024-02-23,Pune,Referral,Android,occasional
8315,2024-01-14,Bangalore,Referral,Android,regular
8316,2024-01-26,Hyderabad,Organic,Android,regular
8317,2024-03-07,Pune,Instagram Ads,iOS,one_time
8318,2024-01-03,Bangalore,Google Ads,iOS,occasional
8319,2024-03-31,Bangalore,Referral,iOS,one_time
8320,2024-02-03,Delhi,Referral,Android,occasional
8321,2024-02-18,Pune,Google Ads,Android,regular
8322,2024-03-04,Hyderabad,Organic,iOS,occasional
8323,2024-01-04,Delhi,Google Ads,iOS,regular
8324,2024-03-21,Bangalore,Google Ads,iOS,occasional
8325,2024-03-13,Bangalore,Referral,iOS,power
8326,2024-01-04,Mumbai,Instagram Ads,Android,one_time
8327,2024-01-12,Mumbai,Referral,Android,regular
8328,2024-01-20,Hyderabad,Instagram Ads,Android,one_time
8329,2024-03-07,Hyderabad,Referral,iOS,one_time
8330,2024-03-28,Delhi,Organic,iOS,occasional
8331,2024-01-27,Hyderabad,Instagram Ads,iOS,occasional
8332,2024-03-25,Mumbai,Google Ads,iOS,occasional
8333,2024-01-03,Pune,Instagram Ads,iOS,one_time
8334,2024-01-04,Pune,Organic,iOS,occasional
8335,2024-03-28,Bangalore,Organic,Android,occasional
8336,2024-01-09,Delhi,Referral,iOS,occasional
8337,2024-01-03,Delhi,Google Ads,iOS,one_time
8338,2024-03-12,Bangalore,Instagram Ads,iOS,occasional
8339,2024-02-29,Mumbai,Organic,iOS,occasional
8340,2024-01-23,Hyderabad,Google Ads,iOS,occasional
8341,2024-03-31,Mumbai,Google Ads,Android,one_time
8342,2024-03-17,Bangalore,Google Ads,iOS,occasional
8343,2024-03-19,Hyderabad,Referral,iOS,regular
8344,2024-02-07,Delhi,Organic,iOS,occasional
8345,2024-03-30,Bangalore,Referral,Android,one_time
8346,2024-03-01,Bangalore,Instagram Ads,Android,occasional
8347,2024-01-02,Mumbai,Referral,Android,one_time
8348,2024-03-23,Hyderabad,Instagram Ads,iOS,power
8349,2024-02-09,Hyderabad,Google Ads,iOS,occasional
8350,2024-03-15,Delhi,Instagram Ads,iOS,occasional
8351,2024-03-27,Mumbai,Referral,Android,one_time
8352,2024-03-11,Delhi,Instagram Ads,iOS,power
8353,2024-02-05,Pune,Referral,Android,one_time
8354,2024-03-28,Mumbai,Organic,Android,occasional
8355,2024-02-26,Mumbai,Referral,Android,regular
8356,2024-01-17,Pune,Google Ads,iOS,regular
8357,2024-02-27,Hyderabad,Organic,Android,regular
8358,2024-01-06,Bangalore,Google Ads,iOS,occasional
8359,2024-01-12,Bangalore,Instagram Ads,Android,power
8360,2024-02-10,Bangalore,Instagram Ads,Android,regular
8361,2024-03-22,Delhi,Referral,Android,one_time
8362,2024-03-27,Pune,Referral,iOS,regular
8363,2024-02-21,Hyderabad,Organic,Android,regular
8364,2024-01-07,Delhi,Referral,iOS,occasional
8365,2024-02-18,Bangalore,Referral,iOS,occasional
8366,2024-01-13,Mumbai,Google Ads,Android,occasional
8367,2024-01-09,Pune,Referral,Android,occasional
8368,2024-03-27,Pune,Google Ads,Android,occasional
8369,2024-01-01,Hyderabad,Organic,Android,occasional
8370,2024-02-23,Mumbai,Organic,iOS,regular
8371,2024-02-21,Bangalore,Google Ads,iOS,regular
8372,2024-03-24,Mumbai,Organic,Android,occasional
8373,2024-01-08,Pune,Referral,iOS,regular
8374,2024-02-08,Delhi,Google Ads,iOS,occasional
8375,2024-01-28,Pune,Google Ads,Android,occasional
8376,2024-01-31,Hyderabad,Referral,iOS,regular
8377,2024-03-12,Hyderabad,Referral,Android,regular
8378,2024-01-08,Hyderabad,Organic,Android,regular
8379,2024-02-13,Delhi,Instagram Ads,iOS,occasional
8380,2024-01-13,Delhi,Organic,Android,occasional
8381,2024-03-11,Delhi,Instagram Ads,iOS,occasional
8382,2024-03-02,Pune,Organic,iOS,regular
8383,2024-03-26,Hyderabad,Referral,Android,occasional
8384,2024-01-19,Pune,Referral,iOS,one_time
8385,2024-01-27,Pune,Instagram Ads,iOS,regular
8386,2024-02-28,Mumbai,Referral,iOS,occasional
8387,2024-02-21,Pune,Instagram Ads,Android,one_time
8388,2024-01-01,Mumbai,Instagram Ads,iOS,regular
8389,2024-01-02,Pune,Organic,iOS,occasional
8390,2024-01-06,Delhi,Referral,Android,power
8391,2024-03-08,Pune,Referral,iOS,occasional
8392,2024-03-15,Delhi,Instagram Ads,Android,power
8393,2024-03-04,Mumbai,Instagram Ads,iOS,one_time
8394,2024-03-05,Bangalore,Instagram Ads,iOS,occasional
8395,2024-03-03,Bangalore,Referral,iOS,occasional
8396,2024-03-28,Delhi,Referral,iOS,occasional
8397,2024-01-08,Hyderabad,Google Ads,iOS,occasional
8398,2024-02-13,Hyderabad,Google Ads,iOS,occasional
8399,2024-01-18,Hyderabad,Referral,iOS,one_time
8400,2024-02-16,Bangalore,Organic,Android,one_time
8401,2024-03-05,Mumbai,Referral,iOS,occasional
8402,2024-03-04,Hyderabad,Google Ads,Android,one_time
8403,2024-01-06,Delhi,Google Ads,iOS,occasional
8404,2024-01-17,Delhi,Organic,Android,occasional
8405,2024-02-25,Delhi,Referral,Android,occasional
8406,2024-01-08,Delhi,Instagram Ads,iOS,regular
8407,2024-03-25,Bangalore,Google Ads,Android,power
8408,2024-02-17,Hyderabad,Instagram Ads,Android,regular
8409,2024-01-02,Pune,Organic,iOS,occasional
8410,2024-02-03,Mumbai,Referral,Android,regular
8411,2024-02-12,Mumbai,Referral,iOS,occasional
8412,2024-01-19,Delhi,Google Ads,iOS,one_time
8413,2024-02-21,Hyderabad,Google Ads,Android,regular
8414,2024-01-17,Bangalore,Instagram Ads,iOS,occasional
8415,2024-03-22,Pune,Organic,Android,regular
8416,2024-02-15,Delhi,Referral,iOS,power
8417,2024-03-17,Delhi,Instagram Ads,Android,occasional
8418,2024-03-04,Hyderabad,Instagram Ads,Android,occasional
8419,2024-02-03,Delhi,Instagram Ads,iOS,occasional
8420,2024-03-30,Hyderabad,Instagram Ads,Android,regular
8421,2024-02-29,Delhi,Instagram Ads,iOS,occasional
8422,2024-03-27,Delhi,Instagram Ads,iOS,regular
8423,2024-03-15,Delhi,Organic,Android,regular
8424,2024-01-30,Delhi,Referral,Android,power
8425,2024-01-01,Pune,Google Ads,Android,regular
8426,2024-03-24,Delhi,Google Ads,Android,regular
8427,2024-01-27,Hyderabad,Organic,iOS,regular
8428,2024-01-26,Delhi,Instagram Ads,Android,one_time
8429,2024-03-28,Mumbai,Instagram Ads,iOS,regular
8430,2024-02-16,Hyderabad,Organic,Android,regular
8431,2024-02-16,Hyderabad,Organic,iOS,regular
8432,2024-02-29,Delhi,Referral,Android,occasional
8433,2024-03-16,Pune,Google Ads,Android,power
8434,2024-03-02,Hyderabad,Referral,Android,one_time
8435,2024-03-24,Hyderabad,Google Ads,iOS,one_time
8436,2024-03-31,Bangalore,Google Ads,iOS,regular
8437,2024-03-29,Delhi,Organic,iOS,occasional
8438,2024-03-03,Pune,Instagram Ads,iOS,power
8439,2024-03-20,Delhi,Referral,iOS,occasional
8440,2024-01-04,Bangalore,Instagram Ads,Android,occasional
8441,2024-03-21,Hyderabad,Instagram Ads,iOS,regular
8442,2024-03-07,Pune,Google Ads,Android,regular
8443,2024-02-03,Delhi,Instagram Ads,Android,occasional
8444,2024-01-29,Pune,Referral,iOS,occasional
8445,2024-03-27,Pune,Instagram Ads,Android,regular
8446,2024-01-11,Bangalore,Organic,Android,occasional
8447,2024-01-22,Mumbai,Google Ads,iOS,occasional
8448,2024-02-14,Bangalore,Organic,Android,one_time
8449,2024-01-17,Bangalore,Organic,iOS,regular
8450,2024-02-25,Hyderabad,Referral,Android,occasional
8451,2024-02-21,Hyderabad,Instagram Ads,iOS,occasional
8452,2024-03-04,Hyderabad,Referral,Android,regular
8453,2024-02-08,Pune,Referral,Android,occasional
8454,2024-01-19,Pune,Google Ads,Android,occasional
8455,2024-01-01,Delhi,Google Ads,Android,one_time
8456,2024-02-09,Delhi,Referral,iOS,regular
8457,2024-01-22,Delhi,Organic,iOS,occasional
8458,2024-02-15,Pune,Referral,Android,regular
8459,2024-03-27,Hyderabad,Google Ads,Android,one_time
8460,2024-03-14,Hyderabad,Instagram Ads,iOS,regular
8461,2024-03-19,Bangalore,Google Ads,Android,one_time
8462,2024-01-26,Pune,Google Ads,iOS,one_time
8463,2024-02-06,Hyderabad,Google Ads,iOS,regular
8464,2024-03-25,Bangalore,Instagram Ads,Android,one_time
8465,2024-03-01,Mumbai,Referral,Android,one_time
8466,2024-01-05,Mumbai,Instagram Ads,Android,regular
8467,2024-01-03,Delhi,Referral,Android,occasional
8468,2024-02-18,Hyderabad,Instagram Ads,Android,occasional
8469,2024-02-14,Hyderabad,Referral,Android,regular
8470,2024-03-31,Delhi,Instagram Ads,Android,power
8471,2024-02-06,Pune,Referral,iOS,regular
8472,2024-03-13,Delhi,Organic,iOS,regular
8473,2024-03-26,Hyderabad,Organic,Android,occasional
8474,2024-03-15,Mumbai,Organic,Android,regular
8475,2024-02-08,Pune,Referral,iOS,one_time
8476,2024-01-03,Hyderabad,Instagram Ads,Android,occasional
8477,2024-02-22,Bangalore,Google Ads,iOS,power
8478,2024-03-12,Pune,Instagram Ads,iOS,occasional
8479,2024-03-06,Bangalore,Google Ads,iOS,occasional
8480,2024-01-12,Hyderabad,Referral,Android,one_time
8481,2024-03-19,Mumbai,Instagram Ads,iOS,power
8482,2024-01-13,Hyderabad,Google Ads,iOS,regular
8483,2024-03-22,Pune,Organic,Android,one_time
8484,2024-02-06,Bangalore,Referral,Android,one_time
8485,2024-02-04,Hyderabad,Referral,iOS,occasional
8486,2024-02-02,Hyderabad,Instagram Ads,Android,occasional
8487,2024-03-10,Hyderabad,Organic,iOS,power
8488,2024-01-17,Pune,Organic,iOS,occasional
8489,2024-02-19,Hyderabad,Google Ads,Android,regular
8490,2024-03-11,Delhi,Referral,iOS,regular
8491,2024-02-27,Hyderabad,Organic,Android,one_time
8492,2024-02-26,Bangalore,Instagram Ads,iOS,regular
8493,2024-02-15,Mumbai,Referral,iOS,occasional
8494,2024-03-20,Delhi,Organic,iOS,one_time
8495,2024-01-21,Bangalore,Organic,Android,regular
8496,2024-01-31,Mumbai,Referral,iOS,one_time
8497,2024-02-20,Pune,Instagram Ads,iOS,one_time
8498,2024-01-29,Bangalore,Instagram Ads,iOS,occasional
8499,2024-02-02,Pune,Referral,iOS,regular
8500,2024-01-23,Mumbai,Instagram Ads,Android,regular
8501,2024-03-28,Bangalore,Referral,Android,occasional
8502,2024-01-31,Pune,Referral,Android,regular
8503,2024-01-01,Pune,Organic,Android,regular
8504,2024-02-12,Bangalore,Referral,iOS,one_time
8505,2024-02-18,Hyderabad,Organic,iOS,regular
8506,2024-03-16,Mumbai,Instagram Ads,iOS,occasional
8507,2024-02-21,Bangalore,Referral,iOS,power
8508,2024-02-28,Hyderabad,Organic,Android,occasional
8509,2024-02-24,Mumbai,Instagram Ads,Android,one_time
8510,2024-01-15,Bangalore,Organic,Android,regular
8511,2024-03-14,Hyderabad,Google Ads,iOS,regular
8512,2024-03-11,Hyderabad,Organic,Android,occasional
8513,2024-01-06,Bangalore,Organic,iOS,occasional
8514,2024-03-07,Pune,Instagram Ads,Android,occasional
8515,2024-01-28,Bangalore,Instagram Ads,iOS,regular
8516,2024-03-25,Hyderabad,Organic,Android,regular
8517,2024-01-29,Pune,Google Ads,iOS,one_time
8518,2024-01-01,Mumbai,Instagram Ads,iOS,one_time
8519,2024-03-02,Delhi,Organic,Android,occasional
8520,2024-01-04,Mumbai,Instagram Ads,iOS,one_time
8521,2024-02-15,Hyderabad,Organic,Android,occasional
8522,2024-02-17,Pune,Organic,iOS,occasional
8523,2024-03-24,Mumbai,Google Ads,Android,regular
8524,2024-01-25,Hyderabad,Google Ads,Android,occasional
8525,2024-02-15,Bangalore,Organic,Android,occasional
8526,2024-03-26,Pune,Instagram Ads,iOS,power
8527,2024-03-09,Hyderabad,Organic,iOS,occasional
8528,2024-03-25,Hyderabad,Organic,iOS,occasional
8529,2024-01-01,Pune,Organic,iOS,occasional
8530,2024-03-19,Delhi,Instagram Ads,Android,occasional
8531,2024-03-12,Bangalore,Organic,iOS,one_time
8532,2024-03-30,Mumbai,Referral,Android,power
8533,2024-01-20,Pune,Instagram Ads,Android,occasional
8534,2024-01-18,Mumbai,Instagram Ads,iOS,occasional
8535,2024-03-14,Bangalore,Instagram Ads,Android,occasional
8536,2024-01-06,Pune,Google Ads,Android,regular
8537,2024-03-26,Mumbai,Instagram Ads,iOS,regular
8538,2024-03-27,Mumbai,Referral,iOS,one_time
8539,2024-02-16,Pune,Google Ads,iOS,occasional
8540,2024-01-20,Hyderabad,Google Ads,Android,one_time
8541,2024-02-19,Hyderabad,Organic,Android,occasional
8542,2024-03-29,Delhi,Referral,Android,occasional
8543,2024-01-05,Delhi,Organic,iOS,one_time
8544,2024-03-16,Bangalore,Organic,iOS,occasional
8545,2024-02-10,Hyderabad,Organic,Android,regular
8546,2024-01-15,Mumbai,Referral,Android,occasional
8547,2024-03-23,Mumbai,Organic,Android,one_time
8548,2024-03-26,Delhi,Instagram Ads,Android,regular
8549,2024-01-26,Mumbai,Instagram Ads,iOS,regular
8550,2024-02-15,Pune,Referral,Android,power
8551,2024-01-08,Hyderabad,Instagram Ads,Android,one_time
8552,2024-01-15,Bangalore,Google Ads,iOS,power
8553,2024-03-12,Pune,Organic,Android,occasional
8554,2024-03-15,Hyderabad,Organic,iOS,occasional
8555,2024-03-11,Mumbai,Google Ads,iOS,occasional
8556,2024-01-04,Bangalore,Instagram Ads,Android,occasional
8557,2024-01-09,Delhi,Organic,Android,power
8558,2024-02-24,Mumbai,Organic,iOS,occasional
8559,2024-02-05,Mumbai,Organic,iOS,occasional
8560,2024-02-02,Hyderabad,Organic,Android,one_time
8561,2024-03-29,Pune,Referral,Android,regular
8562,2024-02-02,Mumbai,Instagram Ads,iOS,one_time
8563,2024-02-24,Pune,Google Ads,iOS,occasional
8564,2024-02-05,Pune,Google Ads,Android,one_time
8565,2024-02-21,Mumbai,Google Ads,Android,occasional
8566,2024-02-22,Delhi,Referral,iOS,occasional
8567,2024-02-13,Hyderabad,Referral,Android,one_time
8568,2024-03-28,Pune,Google Ads,Android,one_time
8569,2024-03-03,Bangalore,Instagram Ads,iOS,occasional
8570,2024-01-11,Bangalore,Instagram Ads,Android,regular
8571,2024-02-07,Pune,Google Ads,iOS,regular
8572,2024-03-24,Hyderabad,Referral,Android,regular
8573,2024-02-10,Delhi,Google Ads,iOS,regular
8574,2024-02-21,Hyderabad,Organic,iOS,regular
8575,2024-01-25,Mumbai,Organic,iOS,one_time
