user_id,total_sessions,total_orders,user_segment
7744,1,1,Occasional User
7745,3,0,Inactive
7746,6,1,Occasional User
7747,8,2,Occasional User
7748,5,1,Occasional User
7749,7,3,Regular User
7750,4,0,Inactive
7751,7,1,Occasional User
7752,4,0,Inactive
7753,8,0,Inactive
7754,3,0,Inactive
7755,10,0,Inactive
7756,4,0,Inactive
7757,10,5,Regular User
7758,2,0,Inactive
7759,2,1,Occasional User
7760,6,1,Occasional User
7761,4,1,Occasional User
7762,17,4,Regular User
7763,10,1,Occasional User
7764,5,0,Inactive
7765,2,1,Occasional User
7766,6,1,Occasional User
7767,9,1,Occasional User
7768,2,0,Inactive
7769,4,0,Inactive
7771,4,1,Occasional User
7772,5,0,Inactive
7773,10,2,Occasional User
7774,9,2,Occasional User
7775,10,0,Inactive
7776,16,1,Occasional User
7777,5,0,Inactive
7778,2,1,Occasional User
7779,2,0,Inactive
7780,3,1,Occasional User
7781,4,2,Occasional User
7782,6,0,Inactive
7783,2,1,Occasional User
7784,4,0,Inactive
7785,1,0,Inactive
7786,5,1,Occasional User
7787,9,2,Occasional User
7788,1,0,Inactive
7789,2,0,Inactive
7790,5,0,Inactive
7791,3,1,Occasional User
7792,10,3,Regular User
7793,3,1,Occasional User
7794,5,1,Occasional User
7795,5,0,Inactive
7796,13,0,Inactive
7797,1,0,Inactive
7798,7,2,Occasional User
7799,4,2,Occasional User
7800,8,1,Occasional User
7801,12,5,Regular User
7802,1,0,Inactive
7803,2,0,Inactive
7804,10,1,Occasional User
7805,4,1,Occasional User
7806,8,2,Occasional User
7807,6,0,Inactive
7808,1,0,Inactive
7809,1,1,Occasional User
7810,12,1,Occasional User
7811,4,2,Occasional User
7812,3,0,Inactive
7813,8,1,Occasional User
7814,3,0,Inactive
7815,8,1,Occasional User
7816,5,0,Inactive
7817,8,1,Occasional User
7818,1,0,Inactive
7819,1,0,Inactive
7820,4,1,Occasional User
7821,6,2,Occasional User
7822,8,0,Inactive
7823,6,2,Occasional User
7824,6,1,Occasional User
7825,4,2,Occasional User
7826,2,0,Inactive
7827,1,1,Occasional User
7828,7,0,Inactive
7829,3,0,Inactive
7830,17,4,Regular User
7831,8,2,Occasional User
7832,2,0,Inactive
7833,6,2,Occasional User
7834,1,0,Inactive
7835,7,2,Occasional User
7836,3,2,Occasional User
7837,6,0,Inactive
7838,5,2,Occasional User
7839,1,0,Inactive
7840,1,0,Inactive
7841,3,0,Inactive
7842,4,2,Occasional User
7843,7,0,Inactive
7844,6,2,Occasional User
7845,1,0,Inactive
7846,4,0,Inactive
7847,2,0,Inactive
7848,5,1,Occasional User
7849,10,3,Regular User
7850,5,0,Inactive
7851,9,1,Occasional User
7852,5,1,Occasional User
7853,1,0,Inactive
7854,2,0,Inactive
7855,6,0,Inactive
7856,3,0,Inactive
7857,4,2,Occasional User
7858,8,1,Occasional User
7859,8,2,Occasional User
7860,10,3,Regular User
7861,5,2,Occasional User
7862,8,0,Inactive
7863,2,0,Inactive
7864,3,0,Inactive
7865,8,2,Occasional User
7866,2,1,Occasional User
7867,6,0,Inactive
7868,9,2,Occasional User
7869,4,1,Occasional User
7870,5,0,Inactive
7871,2,0,Inactive
7872,2,0,Inactive
7873,1,0,Inactive
7874,1,0,Inactive
7875,3,1,Occasional User
7876,5,3,Regular User
7877,5,0,Inactive
7878,7,1,Occasional User
7879,4,1,Occasional User
7880,8,0,Inactive
7881,9,1,Occasional User
7882,5,1,Occasional User
7883,5,1,Occasional User
7884,1,0,Inactive
7885,3,0,Inactive
7886,1,0,Inactive
7887,7,1,Occasional User
7888,8,1,Occasional User
7889,9,2,Occasional User
7890,5,0,Inactive
7891,6,1,Occasional User
7892,3,0,Inactive
7893,1,0,Inactive
7894,6,2,Occasional User
7895,1,0,Inactive
7896,1,0,Inactive
7897,6,3,Regular User
7898,5,0,Inactive
7899,3,0,Inactive
7900,2,0,Inactive
7901,1,0,Inactive
7902,7,3,Regular User
7903,6,2,Occasional User
7904,1,0,Inactive
7906,1,0,Inactive
7907,9,2,Occasional User
7908,3,2,Occasional User
7909,8,1,Occasional User
7910,5,2,Occasional User
7911,2,1,Occasional User
7912,6,1,Occasional User
7913,6,0,Inactive
7914,9,1,Occasional User
7915,2,1,Occasional User
7916,6,0,Inactive
7917,3,0,Inactive
7918,9,1,Occasional User
7919,9,0,Inactive
7920,6,2,Occasional User
7921,5,2,Occasional User
7922,4,0,Inactive
7923,10,3,Regular User
7924,16,7,Regular User
7926,3,1,Occasional User
7927,1,0,Inactive
7928,1,1,Occasional User
7929,5,3,Regular User
7930,6,1,Occasional User
7931,1,1,Occasional User
7932,5,1,Occasional User
7933,6,0,Inactive
7934,7,0,Inactive
7935,10,3,Regular User
7936,8,2,Occasional User
7937,3,0,Inactive
7939,4,1,Occasional User
7940,5,0,Inactive
7942,3,2,Occasional User
7943,2,0,Inactive
7944,8,4,Regular User
7945,7,3,Regular User
7946,7,1,Occasional User
7947,3,0,Inactive
7948,5,1,Occasional User
7949,2,1,Occasional User
7950,6,1,Occasional User
7951,1,0,Inactive
7952,10,1,Occasional User
7953,3,0,Inactive
7954,6,3,Regular User
7955,1,1,Occasional User
7956,1,1,Occasional User
7957,4,2,Occasional User
7958,1,0,Inactive
7959,8,3,Regular User
7960,14,4,Regular User
7961,2,0,Inactive
7962,6,1,Occasional User
7963,4,0,Inactive
7964,4,2,Occasional User
7965,5,1,Occasional User
7966,2,0,Inactive
7967,9,1,Occasional User
7968,15,0,Inactive
7969,4,2,Occasional User
7970,1,0,Inactive
7971,1,0,Inactive
7972,4,1,Occasional User
7973,9,3,Regular User
7974,1,0,Inactive
7975,1,1,Occasional User
7976,2,0,Inactive
7977,1,0,Inactive
7978,1,0,Inactive
7979,1,0,Inactive
7980,5,1,Occasional User
7981,9,1,Occasional User
7982,9,0,Inactive
7983,6,0,Inactive
7984,9,3,Regular User
7985,6,1,Occasional User
7986,4,2,Occasional User
7987,6,1,Occasional User
7988,5,2,Occasional User
7989,4,1,Occasional User
7990,1,0,Inactive
7991,3,0,Inactive
7992,6,2,Occasional User
7993,9,1,Occasional User
7994,6,1,Occasional User
7995,9,2,Occasional User
7996,10,2,Occasional User
7997,6,2,Occasional User
7998,4,2,Occasional User
7999,1,0,Inactive
8000,9,1,Occasional User
8001,3,0,Inactive
8002,4,1,Occasional User
8003,15,1,Occasional User
8004,2,0,Inactive
8005,6,2,Occasional User
8006,6,1,Occasional User
8007,1,0,Inactive
8008,8,0,Inactive
8009,5,0,Inactive
8010,19,4,Regular User
8011,1,0,Inactive
8012,3,1,Occasional User
8013,1,0,Inactive
8014,9,2,Occasional User
8015,5,2,Occasional User
8017,6,2,Occasional User
8018,1,1,Occasional User
8019,6,0,Inactive
8021,4,3,Regular User
8022,1,0,Inactive
8023,2,0,Inactive
8024,4,1,Occasional User
8025,10,3,Regular User
8026,3,1,Occasional User
8027,1,0,Inactive
8028,8,0,Inactive
8029,3,2,Occasional User
8030,2,2,Occasional User
8031,9,2,Occasional User
8032,5,1,Occasional User
8033,4,1,Occasional User
8034,5,1,Occasional User
8035,2,0,Inactive
8036,17,6,Regular User
8037,5,1,Occasional User
8038,2,0,Inactive
8039,6,3,Regular User
8040,1,0,Inactive
8041,2,0,Inactive
8042,4,1,Occasional User
8043,5,1,Occasional User
8044,5,1,Occasional User
8045,4,0,Inactive
8046,6,0,Inactive
8047,6,2,Occasional User
8048,12,2,Occasional User
8049,1,0,Inactive
8050,7,3,Regular User
8051,9,4,Regular User
8052,6,2,Occasional User
8053,2,0,Inactive
8054,5,2,Occasional User
8055,2,0,Inactive
8056,6,2,Occasional User
8057,2,0,Inactive
8058,4,1,Occasional User
8059,3,1,Occasional User
8060,3,0,Inactive
8061,5,0,Inactive
8062,6,0,Inactive
8063,1,0,Inactive
8064,8,2,Occasional User
8065,2,1,Occasional User
8066,12,3,Regular User
8067,5,0,Inactive
8068,10,2,Occasional User
8069,4,1,Occasional User
8070,4,1,Occasional User
8071,1,0,Inactive
8072,5,1,Occasional User
8073,5,1,Occasional User
8074,5,0,Inactive
8075,2,0,Inactive
8076,5,1,Occasional User
8077,3,0,Inactive
8078,5,1,Occasional User
8080,3,0,Inactive
8081,8,1,Occasional User
8082,1,0,Inactive
8083,6,0,Inactive
8084,7,1,Occasional User
8085,5,2,Occasional User
8086,4,1,Occasional User
8087,2,0,Inactive
8088,6,0,Inactive
8089,1,0,Inactive
8090,2,1,Occasional User
8091,1,0,Inactive
8092,3,1,Occasional User
8093,4,0,Inactive
8094,2,2,Occasional User
8095,5,1,Occasional User
8096,2,0,Inactive
8097,2,0,Inactive
8098,8,1,Occasional User
8099,4,0,Inactive
8100,4,0,Inactive
8101,1,0,Inactive
8102,2,1,Occasional User
8103,5,1,Occasional User
8104,12,1,Occasional User
8105,2,0,Inactive
8106,4,1,Occasional User
8107,6,2,Occasional User
8108,4,2,Occasional User
8109,6,2,Occasional User
8110,6,0,Inactive
8111,3,1,Occasional User
8113,2,0,Inactive
8114,5,1,Occasional User
8115,6,1,Occasional User
8116,3,0,Inactive
8117,6,1,Occasional User
8119,6,2,Occasional User
8120,5,3,Regular User
8121,9,2,Occasional User
8122,5,0,Inactive
8123,2,1,Occasional User
8124,4,0,Inactive
8125,7,0,Inactive
8126,17,3,Regular User
8127,8,0,Inactive
8128,1,1,Occasional User
8129,1,0,Inactive
8130,8,1,Occasional User
8131,3,0,Inactive
8132,3,1,Occasional User
8133,1,0,Inactive
8134,6,2,Occasional User
8135,4,2,Occasional User
8136,16,3,Regular User
8137,6,3,Regular User
8138,1,0,Inactive
8139,1,0,Inactive
8140,8,2,Occasional User
8141,8,4,Regular User
8142,5,1,Occasional User
8143,1,0,Inactive
8144,7,1,Occasional User
8145,2,0,Inactive
8146,8,1,Occasional User
8147,3,2,Occasional User
8148,1,0,Inactive
8149,6,2,Occasional User
8150,6,1,Occasional User
8151,4,0,Inactive
8152,2,0,Inactive
8153,9,0,Inactive
8154,1,0,Inactive
8155,2,1,Occasional User
8156,8,3,Regular User
8157,5,2,Occasional User
8158,9,1,Occasional User
8159,4,0,Inactive
8160,5,1,Occasional User
8161,2,1,Occasional User
8162,8,2,Occasional User
8163,4,1,Occasional User
8164,4,1,Occasional User
8165,3,2,Occasional User
8166,7,4,Regular User
8167,7,1,Occasional User
8168,6,2,Occasional User
8169,1,0,Inactive
8170,6,1,Occasional User
8171,1,1,Occasional User
8172,2,0,Inactive
8173,4,2,Occasional User
8174,4,1,Occasional User
8175,5,0,Inactive
8176,8,1,Occasional User
8177,5,2,Occasional User
8178,3,0,Inactive
8179,8,3,Regular User
8180,13,6,Regular User
8181,15,1,Occasional User
8182,10,2,Occasional User
8183,2,0,Inactive
8184,2,1,Occasional User
8186,6,1,Occasional User
8187,2,0,Inactive
8188,1,0,Inactive
8189,3,1,Occasional User
8190,9,3,Regular User
8191,2,1,Occasional User
8192,6,1,Occasional User
8193,7,0,Inactive
8194,6,2,Occasional User
8195,9,2,Occasional User
8196,10,2,Occasional User
8197,4,2,Occasional User
8198,5,1,Occasional User
8199,4,0,Inactive
8200,11,0,Inactive
8201,5,1,Occasional User
8202,5,3,Regular User
8204,3,0,Inactive
8205,3,0,Inactive
8206,8,0,Inactive
8207,6,1,Occasional User
8208,17,2,Occasional User
8209,8,1,Occasional User
8210,7,1,Occasional User
8211,9,4,Regular User
8212,5,0,Inactive
8213,12,4,Regular User
8214,3,1,Occasional User
8215,7,1,Occasional User
8216,2,1,Occasional User
8217,5,1,Occasional User
8218,7,1,Occasional User
8219,6,1,Occasional User
8220,5,2,Occasional User
8221,2,0,Inactive
8222,1,0,Inactive
8223,4,1,Occasional User
8224,2,0,Inactive
8225,7,1,Occasional User
8226,5,1,Occasional User
8227,7,2,Occasional User
8228,9,3,Regular User
8229,4,0,Inactive
8230,3,1,Occasional User
8232,3,2,Occasional User
8233,3,2,Occasional User
8234,5,0,Inactive
8235,13,2,Occasional User
8236,5,0,Inactive
8237,6,2,Occasional User
8238,5,0,Inactive
8239,4,1,Occasional User
8240,9,2,Occasional User
8241,2,1,Occasional User
8242,3,0,Inactive
8243,9,1,Occasional User
8244,5,1,Occasional User
8245,7,1,Occasional User
8246,5,2,Occasional User
8247,8,3,Regular User
8248,4,2,Occasional User
8249,2,1,Occasional User
8250,3,0,Inactive
8251,2,0,Inactive
8252,2,1,Occasional User
8253,19,3,Regular User
8254,5,1,Occasional User
8255,4,0,Inactive
8256,1,0,Inactive
8257,4,1,Occasional User
8258,2,1,Occasional User
8259,3,0,Inactive
8260,6,0,Inactive
8261,8,1,Occasional User
8262,6,0,Inactive
8263,2,1,Occasional User
8264,12,4,Regular User
8265,1,0,Inactive
8266,5,0,Inactive
8267,5,0,Inactive
8268,10,1,Occasional User
8269,6,1,Occasional User
8270,4,1,Occasional User
8271,4,0,Inactive
8272,7,1,Occasional User
8274,4,2,Occasional User
8275,4,1,Occasional User
8276,6,0,Inactive
8277,1,0,Inactive
8278,5,0,Inactive
8279,8,1,Occasional User
8280,15,6,Regular User
8281,8,3,Regular User
8283,1,0,Inactive
8284,6,0,Inactive
8285,4,1,Occasional User
8286,2,0,Inactive
8287,3,1,Occasional User
8288,12,1,Occasional User
8289,12,0,Inactive
8290,5,0,Inactive
8291,2,1,Occasional User
8292,3,2,Occasional User
8293,4,1,Occasional User
8294,4,0,Inactive
8295,3,0,Inactive
8296,2,0,Inactive
8297,5,1,Occasional User
8298,5,2,Occasional User
8299,13,0,Inactive
8300,2,0,Inactive
8301,6,3,Regular User
8302,7,1,Occasional User
8303,3,0,Inactive
8304,6,2,Occasional User
8305,7,2,Occasional User
8306,6,1,Occasional User
8307,8,1,Occasional User
8308,6,1,Occasional User
8309,6,2,Occasional User
8310,5,3,Regular User
8311,5,0,Inactive
8312,7,1,Occasional User
8313,15,6,Regular User
8314,4,0,Inactive
8315,10,3,Regular User
8316,7,3,Regular User
8317,2,0,Inactive
8318,6,0,Inactive
8320,5,0,Inactive
8321,9,1,Occasional User
8322,4,1,Occasional User
8323,9,2,Occasional User
8324,2,0,Inactive
8325,4,2,Occasional User
8326,1,0,Inactive
8327,7,1,Occasional User
8328,1,0,Inactive
8329,2,0,Inactive
8330,1,0,Inactive
8331,5,0,Inactive
8332,1,0,Inactive
8333,2,0,Inactive
8334,3,1,Occasional User
8335,1,0,Inactive
8336,6,1,Occasional User
8337,1,0,Inactive
8338,3,1,Occasional User
8339,4,0,Inactive
8340,6,0,Inactive
8342,3,0,Inactive
8343,5,1,Occasional User
8344,5,2,Occasional User
8346,5,1,Occasional User
8347,1,0,Inactive
8348,1,0,Inactive
8349,6,1,Occasional User
8350,4,2,Occasional User
8352,4,1,Occasional User
8353,1,1,Occasional User
8355,7,1,Occasional User
8356,9,2,Occasional User
8357,7,2,Occasional User
8358,4,1,Occasional User
8359,15,0,Inactive
8360,9,0,Inactive
8361,1,0,Inactive
8363,6,2,Occasional User
8364,3,0,Inactive
8365,6,3,Regular User
8366,3,0,Inactive
8367,4,1,Occasional User
8369,4,0,Inactive
8370,6,1,Occasional User
8371,6,1,Occasional User
8372,1,0,Inactive
8373,9,1,Occasional User
8374,3,0,Inactive
8375,3,1,Occasional User
8376,9,2,Occasional User
8377,5,1,Occasional User
8378,6,1,Occasional User
8379,6,0,Inactive
8380,5,1,Occasional User
8381,3,0,Inactive
8382,6,2,Occasional User
8383,1,0,Inactive
8384,2,0,Inactive
8385,7,0,Inactive
8386,3,0,Inactive
8387,1,0,Inactive
8388,10,1,Occasional User
8389,5,1,Occasional User
8390,18,2,Occasional User
8391,5,2,Occasional User
8392,2,0,Inactive
8393,1,1,Occasional User
8394,3,2,Occasional User
8395,4,2,Occasional User
8397,3,1,Occasional User
8398,4,1,Occasional User
8399,1,0,Inactive
8400,1,0,Inactive
8401,5,1,Occasional User
8402,1,1,Occasional User
8403,5,0,Inactive
8404,3,1,Occasional User
8405,4,1,Occasional User
8406,8,3,Regular User
8407,1,0,Inactive
8408,6,1,Occasional User
8409,4,0,Inactive
8410,7,4,Regular User
8411,5,2,Occasional User
8412,1,0,Inactive
8413,10,2,Occasional User
8414,4,3,Regular User
8415,2,1,Occasional User
8416,10,1,Occasional User
8417,3,0,Inactive
8418,3,1,Occasional User
8419,4,1,Occasional User
8421,5,1,Occasional User
8422,1,0,Inactive
8423,6,1,Occasional User
8424,12,1,Occasional User
8425,9,3,Regular User
8426,1,1,Occasional User
8427,7,1,Occasional User
8428,1,0,Inactive
8430,10,1,Occasional User
8431,8,1,Occasional User
8432,4,1,Occasional User
8433,3,0,Inactive
8434,1,0,Inactive
8435,1,0,Inactive
8437,1,1,Occasional User
8438,6,2,Occasional User
8439,2,1,Occasional User
8440,4,0,Inactive
8441,1,0,Inactive
8442,5,0,Inactive
8443,5,1,Occasional User
8444,6,1,Occasional User
8446,3,0,Inactive
8447,2,1,Occasional User
8448,1,0,Inactive
8449,9,0,Inactive
8450,4,2,Occasional User
8451,3,0,Inactive
8452,5,0,Inactive
8453,6,2,Occasional User
8454,6,3,Regular User
8455,1,1,Occasional User
8456,7,0,Inactive
8457,3,0,Inactive
8458,10,1,Occasional User
8459,1,0,Inactive
8460,5,1,Occasional User
8461,2,0,Inactive
8462,2,1,Occasional User
8463,9,1,Occasional User
8464,1,1,Occasional User
8465,2,1,Occasional User
8466,7,0,Inactive
8467,3,0,Inactive
8468,5,1,Occasional User
8469,10,2,Occasional User
8471,6,2,Occasional User
8472,5,0,Inactive
8473,1,0,Inactive
8474,4,1,Occasional User
8475,1,0,Inactive
8476,3,0,Inactive
8477,7,1,Occasional User
8478,3,0,Inactive
8479,3,0,Inactive
8480,1,0,Inactive
8481,2,0,Inactive
8482,6,1,Occasional User
8483,2,1,Occasional User
8484,1,1,Occasional User
8485,5,2,Occasional User
8486,4,0,Inactive
8487,4,2,Occasional User
8488,4,0,Inactive
8489,9,4,Regular User
8490,5,0,Inactive
8491,2,0,Inactive
8492,7,0,Inactive
8493,6,0,Inactive
8494,1,0,Inactive
8495,6,0,Inactive
8496,2,0,Inactive
8497,1,0,Inactive
8498,4,0,Inactive
8499,7,1,Occasional User
8500,6,0,Inactive
8501,1,0,Inactive
8502,10,3,Regular User
8503,8,0,Inactive
8504,2,0,Inactive
8505,9,4,Regular User
8506,2,1,Occasional User
8507,9,3,Regular User
8508,5,2,Occasional User
8509,1,1,Occasional User
8510,9,1,Occasional User
8511,2,0,Inactive
8512,5,1,Occasional User
8513,5,3,Regular User
8514,3,0,Inactive
8515,8,1,Occasional User
8516,1,0,Inactive
8517,1,0,Inactive
8518,2,1,Occasional User
8519,5,1,Occasional User
8520,1,0,Inactive
8521,3,0,Inactive
8522,3,0,Inactive
8523,1,0,Inactive
8524,4,1,Occasional User
8525,4,2,Occasional User
8526,1,0,Inactive
8527,4,2,Occasional User
8528,2,1,Occasional User
8529,5,2,Occasional User
8530,3,0,Inactive
8531,2,0,Inactive
8532,1,0,Inactive
8533,5,0,Inactive
8534,6,2,Occasional User
8535,4,2,Occasional User
8536,7,0,Inactive
8537,1,0,Inactive
8538,2,1,Occasional User
8539,6,1,Occasional User
8540,1,0,Inactive
8541,5,1,Occasional User
8542,1,0,Inactive
8543,2,1,Occasional User
8544,2,0,Inactive
8545,6,2,Occasional User
8546,6,2,Occasional User
8547,1,0,Inactive
8548,1,0,Inactive
8549,9,1,Occasional User
8550,13,3,Regular User
8551,1,1,Occasional User
8552,17,3,Regular User
8553,4,0,Inactive
8554,3,0,Inactive
8555,4,0,Inactive
8556,5,2,Occasional User
8557,12,1,Occasional User
8558,4,0,Inactive
8559,3,0,Inactive
8560,1,0,Inactive
8562,1,0,Inactive
8563,6,2,Occasional User
8564,1,0,Inactive
8565,4,1,Occasional User
8566,5,0,Inactive
8567,1,0,Inactive
8569,5,0,Inactive
8570,8,0,Inactive
8571,6,0,Inactive
8572,1,0,Inactive
8573,10,1,Occasional User
8574,6,1,Occasional User
8575,2,1,Occasional User
8576,14,3,Regular User
8577,6,0,Inactive
8578,4,1,Occasional User
8580,8,0,Inactive
8581,8,3,Regular User
8582,6,1,Occasional User
8583,1,0,Inactive
8584,1,1,Occasional User
8585,5,2,Occasional User
8586,6,1,Occasional User
8587,2,0,Inactive
8588,3,0,Inactive
8589,4,1,Occasional User
8590,5,1,Occasional User
8591,2,0,Inactive
8592,3,1,Occasional User
8593,6,0,Inactive
8594,1,0,Inactive
8595,3,1,Occasional User
8596,5,1,Occasional User
8597,3,2,Occasional User
8598,10,2,Occasional User
8599,6,0,Inactive
8600,3,0,Inactive
8601,3,1,Occasional User
8602,3,0,Inactive
8603,1,1,Occasional User
8604,5,1,Occasional User
8605,5,0,Inactive
8606,6,0,Inactive
8607,3,0,Inactive
8608,6,1,Occasional User
8609,1,1,Occasional User
8610,1,0,Inactive
8611,5,0,Inactive
8612,1,0,Inactive
8613,2,1,Occasional User
8614,8,2,Occasional User
8615,9,1,Occasional User
8616,1,1,Occasional User
8617,2,1,Occasional User
8618,13,0,Inactive
8619,3,0,Inactive
8620,7,2,Occasional User
8621,2,1,Occasional User
8622,7,5,Regular User
8623,6,1,Occasional User
8624,2,0,Inactive
8625,12,1,Occasional User
8627,10,1,Occasional User
8628,2,1,Occasional User
8629,6,2,Occasional User
8630,3,0,Inactive
8631,4,0,Inactive
8632,9,2,Occasional User
8633,12,3,Regular User
8634,6,1,Occasional User
8635,8,2,Occasional User
8636,1,1,Occasional User
8637,2,0,Inactive
8638,5,0,Inactive
8639,5,1,Occasional User
8640,3,1,Occasional User
8641,1,1,Occasional User
8642,3,0,Inactive
8643,3,1,Occasional User
8644,6,2,Occasional User
8645,5,0,Inactive
8646,5,2,Occasional User
8647,1,0,Inactive
8648,7,2,Occasional User
8649,3,1,Occasional User
8650,10,0,Inactive
8651,10,0,Inactive
8652,3,0,Inactive
8653,9,2,Occasional User
8654,6,1,Occasional User
8655,6,2,Occasional User
8656,4,0,Inactive
8657,3,1,Occasional User
8658,7,1,Occasional User
8659,9,1,Occasional User
8660,1,0,Inactive
8661,4,2,Occasional User
8662,4,0,Inactive
8663,8,1,Occasional User
8664,5,1,Occasional User
8665,1,1,Occasional User
8666,5,1,Occasional User
8667,1,1,Occasional User
8668,1,0,Inactive
8669,6,1,Occasional User
8670,2,0,Inactive
8671,1,1,Occasional User
8672,8,1,Occasional User
8673,6,1,Occasional User
8674,6,1,Occasional User
8675,13,2,Occasional User
8677,7,0,Inactive
8678,1,0,Inactive
8679,3,0,Inactive
8680,6,0,Inactive
8681,3,1,Occasional User
8682,1,1,Occasional User
8683,3,0,Inactive
8684,5,0,Inactive
8685,6,1,Occasional User
8686,5,2,Occasional User
8687,7,1,Occasional User
8688,15,2,Occasional User
8689,10,1,Occasional User
8690,6,2,Occasional User
8691,4,2,Occasional User
8692,4,0,Inactive
8693,7,1,Occasional User
8694,13,2,Occasional User
8695,4,0,Inactive
8696,6,2,Occasional User
8697,1,1,Occasional User
8698,5,1,Occasional User
8699,3,0,Inactive
8700,3,0,Inactive
8701,1,0,Inactive
8702,2,1,Occasional User
8703,7,2,Occasional User
8705,10,3,Regular User
8706,5,2,Occasional User
8707,5,1,Occasional User
8709,4,0,Inactive
8710,6,0,Inactive
8711,1,0,Inactive
8712,2,0,Inactive
8713,6,2,Occasional User
8715,1,1,Occasional User
8716,1,0,Inactive
8717,4,1,Occasional User
8718,5,2,Occasional User
8719,2,0,Inactive
8720,3,0,Inactive
8721,7,1,Occasional User
8722,5,1,Occasional User
8723,9,2,Occasional User
8724,1,1,Occasional User
8725,1,0,Inactive
8726,5,1,Occasional User
8727,5,0,Inactive
8728,1,0,Inactive
8729,10,3,Regular User
8730,10,2,Occasional User
8731,7,1,Occasional User
8732,3,0,Inactive
8733,10,3,Regular User
8734,4,0,Inactive
8735,6,2,Occasional User
8736,1,0,Inactive
8737,5,1,Occasional User
8738,10,2,Occasional User
8739,2,0,Inactive
8740,3,0,Inactive
8742,4,1,Occasional User
8743,3,0,Inactive
8744,9,2,Occasional User
8745,5,0,Inactive
8746,3,1,Occasional User
8747,4,0,Inactive
8748,7,4,Regular User
8749,6,1,Occasional User
8750,7,2,Occasional User
8751,6,0,Inactive
8752,10,3,Regular User
8753,7,2,Occasional User
8754,10,4,Regular User
8755,1,0,Inactive
8756,1,0,Inactive
8757,10,4,Regular User
8758,5,1,Occasional User
8759,8,2,Occasional User
8760,6,1,Occasional User
8761,12,4,Regular User
8762,2,2,Occasional User
8763,4,1,Occasional User
8764,1,1,Occasional User
8765,7,1,Occasional User
8766,2,0,Inactive
8767,3,0,Inactive
8768,6,1,Occasional User
8769,3,1,Occasional User
8770,8,3,Regular User
8771,9,1,Occasional User
8772,10,1,Occasional User
8774,5,1,Occasional User
8775,2,0,Inactive
8776,4,1,Occasional User
8777,2,0,Inactive
8778,8,3,Regular User
8779,5,1,Occasional User
8780,7,1,Occasional User
8781,8,2,Occasional User
8782,2,1,Occasional User
8784,4,0,Inactive
8785,6,1,Occasional User
8786,5,0,Inactive
8788,4,2,Occasional User
8789,4,0,Inactive
8790,5,0,Inactive
8791,2,0,Inactive
8792,6,1,Occasional User
8793,7,3,Regular User
8794,3,0,Inactive
8795,1,0,Inactive
8796,3,0,Inactive
8797,3,0,Inactive
8798,4,1,Occasional User
8799,7,0,Inactive
8800,5,0,Inactive
8802,8,2,Occasional User
8803,3,1,Occasional User
8804,2,0,Inactive
8805,3,2,Occasional User
8807,6,1,Occasional User
8808,3,0,Inactive
8809,10,2,Occasional User
8810,9,2,Occasional User
8811,5,2,Occasional User
8812,3,1,Occasional User
8813,1,1,Occasional User
8814,7,1,Occasional User
8815,3,0,Inactive
8816,4,2,Occasional User
8817,6,0,Inactive
8818,6,0,Inactive
8819,5,2,Occasional User
8820,9,4,Regular User
8821,3,0,Inactive
8822,1,1,Occasional User
8824,6,1,Occasional User
8825,2,0,Inactive
8826,8,1,Occasional User
8827,4,1,Occasional User
8828,7,2,Occasional User
8829,6,0,Inactive
8830,7,0,Inactive
8831,6,0,Inactive
8832,4,0,Inactive
8833,4,0,Inactive
8834,6,1,Occasional User
8835,1,0,Inactive
8836,5,2,Occasional User
8837,3,1,Occasional User
8838,3,1,Occasional User
8839,1,0,Inactive
8840,3,2,Occasional User
8841,6,4,Regular User
8842,2,0,Inactive
8843,8,1,Occasional User
8844,2,0,Inactive
8845,18,3,Regular User
8846,3,1,Occasional User
8847,2,1,Occasional User
8848,3,0,Inactive
8849,4,0,Inactive
8850,12,1,Occasional User
8851,2,1,Occasional User
8852,4,1,Occasional User
8853,4,1,Occasional User
8854,5,0,Inactive
8855,5,1,Occasional User
8856,3,1,Occasional User
8857,1,0,Inactive
8858,5,0,Inactive
8859,4,1,Occasional User
8860,5,0,Inactive
8861,5,1,Occasional User
8862,1,0,Inactive
8863,2,1,Occasional User
8864,6,1,Occasional User
8865,3,0,Inactive
8866,5,1,Occasional User
8867,6,1,Occasional User
8868,4,0,Inactive
8869,3,0,Inactive
8870,7,3,Regular User
8871,2,0,Inactive
8873,4,0,Inactive
8874,16,1,Occasional User
8875,1,1,Occasional User
8876,6,0,Inactive
8877,9,1,Occasional User
8878,8,2,Occasional User
8879,8,2,Occasional User
8880,9,0,Inactive
8881,4,1,Occasional User
8882,5,0,Inactive
8883,15,4,Regular User
8884,8,0,Inactive
8885,2,1,Occasional User
8886,1,0,Inactive
8887,3,0,Inactive
8888,4,1,Occasional User
8889,10,1,Occasional User
8890,3,3,Regular User
8891,9,1,Occasional User
8892,1,0,Inactive
8893,2,1,Occasional User
8894,3,1,Occasional User
8895,10,0,Inactive
8896,9,1,Occasional User
8898,3,0,Inactive
8899,16,4,Regular User
8900,2,0,Inactive
8901,6,0,Inactive
8902,2,0,Inactive
8903,4,1,Occasional User
8905,4,1,Occasional User
8906,6,0,Inactive
